ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,472.2103448,79.96213421,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE4450B0>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,486.9810345,133.4803129,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE445120>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,501.7517241,216.5115476,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE445190>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,516.5224138,342.07986,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE445200>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,531.2931034,527.5846961,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE445270>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,546.0637931,795.8118977,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE4452E0>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,560.8344828,1176.06233,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE445350>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,575.6051724,1705.391026,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE4453C0>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,590.3758621,2429.946833,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE445430>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,605.1465517,3406.400043,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE4454A0>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,619.9172414,4703.443471,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE445510>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,634.687931,6403.350889,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE445580>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,649.4586207,8603.575717,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE4455F0>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,664.2293103,11418.3723,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE445660>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
ETHYL CYANOACETATE,105-56-6,C5H7O2N,CCOC(=O)CC#N,679,14980.42202,1467,Other Nitrogen Derivatives,Other Nitrogen Derivatives,<rdkit.Chem.rdchem.Mol object at 0x000001F3EE4456D0>,3.225685726,114.0873024,0.46318,26.863,113.116,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,44,50.09,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48869371
